,genes,description,avg_scores,syngo,syndb,synsysnet,cortex,striatum,fetal,ngn2,Lit Sum,Exp Sum,All Sum,SynSig,Synapse_Status,Synapse Percentile
4740,MCUR1,mitochondrial calcium uniporter regulator 1 [Source:HGNC Symbol;Acc:HGNC:21097],3.982113688755472,0,0,0,0,0,0,0,0,0,0,no,no,41.24455876533439
7391,SCCPDH,saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275],3.9819602296699466,0,1,1,1,1,1,1,2,4,6,no,no,41.234665611396906
4172,KIRREL2,kirre like nephrin family adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:18816],3.9819362862822745,0,0,0,0,0,0,1,0,1,1,no,no,41.22477245745944
5763,PAAF1,proteasomal ATPase associated factor 1 [Source:HGNC Symbol;Acc:HGNC:25687],3.981870319383337,0,0,0,0,0,0,1,0,1,1,no,no,41.21487930352196
1277,CDC42EP2,CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263],3.9818350133440807,0,0,0,0,0,0,0,0,0,0,no,no,41.20498614958449
3729,ICA1L,islet cell autoantigen 1 like [Source:HGNC Symbol;Acc:HGNC:14442],3.981757786443248,0,0,0,0,0,0,0,0,0,0,no,no,41.19509299564701
8518,TDRKH,tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713],3.9815838659324543,0,0,0,1,1,0,1,0,3,3,no,no,41.18519984170954
3330,GRASP,not found,3.981571562226224,0,0,0,1,0,0,0,0,1,1,no,no,41.175306687772064
1139,CCDC86,coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359],3.981522210219744,0,0,0,0,0,0,0,0,0,0,no,no,41.165413533834595
8454,TBCEL,tubulin folding cofactor E like [Source:HGNC Symbol;Acc:HGNC:28115],3.9814918059674467,0,0,0,1,0,0,1,0,2,2,no,no,41.155520379897105
8779,TNFRSF8,TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923],3.981285933314197,0,0,0,0,0,0,0,0,0,0,no,no,41.145627225959636
8709,TMEM184A,transmembrane protein 184A [Source:HGNC Symbol;Acc:HGNC:28797],3.981209468873692,0,0,0,0,0,0,0,0,0,0,no,no,41.13573407202216
6738,RAB11FIP1,RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265],3.981176883159428,0,0,0,1,0,0,0,0,1,1,no,no,41.12584091808469
6361,POP7,"POP7 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:19949]",3.9810729835446974,0,0,0,0,0,0,0,0,0,0,no,no,41.11594776414721
5418,NLE1,notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889],3.980988654568855,0,0,0,0,0,0,1,0,1,1,no,no,41.106054610209725
885,BNIP3,BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084],3.9808421809121857,0,0,0,0,0,0,0,0,0,0,no,no,41.096161456272256
1975,DCP1B,decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451],3.980536733079808,0,0,0,0,0,0,1,0,1,1,no,no,41.08626830233479
9843,ZNF414,zinc finger protein 414 [Source:HGNC Symbol;Acc:HGNC:20630],3.980319024628246,0,0,0,0,0,0,0,0,0,0,no,no,41.07637514839731
1531,CLDN11,claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514],3.9800609980231663,0,0,0,0,1,0,0,0,1,1,no,no,41.06648199445984
1064,CARF,calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435],3.9800081311064974,0,0,0,0,0,0,0,0,0,0,no,no,41.05658884052236
8545,TET1,tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484],3.9799926923825946,0,0,0,0,0,0,0,0,0,0,no,no,41.04669568658488
8387,TAF4,TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537],3.9799241929972213,0,0,0,0,0,0,0,0,0,0,no,no,41.03680253264741
6432,PPP1R3C,protein phosphatase 1 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:9293],3.9799024623970336,0,0,0,0,0,0,0,0,0,0,no,no,41.02690937870993
7713,SLC22A18,solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964],3.979854657393378,0,0,0,0,0,0,0,0,0,0,no,no,41.017016224772455
7069,RIC8B,RIC8 guanine nucleotide exchange factor B [Source:HGNC Symbol;Acc:HGNC:25555],3.979771196846453,0,0,0,0,0,0,0,0,0,0,no,no,41.00712307083498
7179,RPAP1,RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24567],3.9797663886467616,0,0,0,0,0,0,0,0,0,0,no,no,40.99722991689751
9398,VPS54,VPS54 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:18652],3.979755990337872,0,0,0,0,0,0,0,0,0,0,no,no,40.987336762960034
9451,WDR46,WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923],3.979692895213323,0,0,0,0,0,0,0,0,0,0,no,no,40.97744360902256
8054,SPATS2,spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650],3.9795505066172923,0,0,0,1,0,0,0,0,1,1,no,no,40.967550455085075
4383,LEF1,lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551],3.9791564242043984,0,0,0,0,0,0,0,0,0,0,no,no,40.957657301147606
4835,MGAT5,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]",3.9791354987000194,0,0,0,0,0,0,0,0,0,0,no,no,40.94776414721013
7891,SMAP1,small ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:19651],3.9790992302291315,0,0,0,0,0,0,1,0,1,1,no,no,40.93787099327266
2294,DUSP16,dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909],3.97895608431579,0,0,0,0,0,0,0,0,0,0,no,no,40.92797783933518
8279,SUCO,SUN domain containing ossification factor [Source:HGNC Symbol;Acc:HGNC:1240],3.978878552549232,0,0,0,0,0,0,0,0,0,0,no,no,40.9180846853977
1234,CD46,CD46 molecule [Source:HGNC Symbol;Acc:HGNC:6953],3.9786962570044144,0,0,0,0,0,0,0,0,0,0,no,no,40.908191531460226
3941,ISOC2,isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278],3.9786397760291807,0,0,0,0,0,0,0,0,0,0,no,no,40.89829837752276
2019,DDX31,DEAD-box helicase 31 [Source:HGNC Symbol;Acc:HGNC:16715],3.9784866254681255,0,0,0,0,0,0,0,0,0,0,no,no,40.88840522358528
4756,MECR,mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691],3.978481236521948,0,1,0,0,0,0,0,1,0,1,no,no,40.87851206964781
1209,CD274,CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635],3.9784559120071847,0,0,0,0,0,0,0,0,0,0,no,no,40.86861891571033
1032,CAMSAP1,calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946],3.978260487098193,0,0,0,1,1,1,1,0,4,4,no,no,40.85872576177285
962,C2CD2,C2 calcium dependent domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1266],3.9782490975630487,0,0,0,0,0,0,0,0,0,0,no,no,40.848832607835384
8231,STK33,serine/threonine kinase 33 [Source:HGNC Symbol;Acc:HGNC:14568],3.9782242564383337,0,0,0,0,0,0,0,0,0,0,no,no,40.8389394538979
9051,TTLL1,tubulin tyrosine ligase like 1 [Source:HGNC Symbol;Acc:HGNC:1312],3.9780203562713794,0,0,0,0,0,0,0,0,0,0,no,no,40.82904629996041
3013,FZD7,frizzled class receptor 7 [Source:HGNC Symbol;Acc:HGNC:4045],3.97792931743816,0,0,0,0,0,0,0,0,0,0,no,no,40.819153146022956
5043,MTBP,MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417],3.977915192296853,0,0,0,0,0,0,0,0,0,0,no,no,40.80925999208547
3662,HSD11B2,hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209],3.9778365781136498,0,0,0,0,0,0,0,0,0,0,no,no,40.799366838147996
3962,ITGAX,integrin subunit alpha X [Source:HGNC Symbol;Acc:HGNC:6152],3.9778206707091015,0,1,0,0,0,0,0,1,0,1,no,no,40.78947368421053
3466,HCLS1,hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844],3.9777635977294974,0,0,0,0,0,0,0,0,0,0,no,no,40.779580530273044
6307,POLD3,"DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]",3.977689185372294,0,0,0,0,0,0,0,0,0,0,no,no,40.769687376335575
3919,IRF2BPL,interferon regulatory factor 2 binding protein like [Source:HGNC Symbol;Acc:HGNC:14282],3.977663829385652,0,0,0,0,0,0,0,0,0,0,no,no,40.7597942223981
1390,CEP164,centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182],3.9776491534621137,0,0,0,0,0,0,0,0,0,0,no,no,40.749901068460616
3223,GNB3,G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400],3.9776072056350738,0,0,1,0,0,0,0,1,0,1,no,no,40.74000791452315
5449,NMT2,N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858],3.9775451769706063,0,0,0,0,0,0,0,0,0,0,no,no,40.73011476058567
8174,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",3.977538994734653,0,0,0,0,0,0,0,0,0,0,no,no,40.7202216066482
3761,IFIT5,interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328],3.97731314513142,0,0,0,0,0,0,1,0,1,1,no,no,40.710328452710726
1144,CCDC93,coiled-coil domain containing 93 [Source:HGNC Symbol;Acc:HGNC:25611],3.976950254054752,0,1,0,1,0,0,0,1,1,2,no,no,40.70043529877325
9734,ZNF169,zinc finger protein 169 [Source:HGNC Symbol;Acc:HGNC:12957],3.9768961844745374,0,0,0,0,0,0,0,0,0,0,no,no,40.690542144835774
3647,HR,HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172],3.9768562848610784,0,0,0,0,0,0,0,0,0,0,no,no,40.6806489908983
6,AAMDC,adipogenesis associated Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205],3.976796928016832,0,0,0,0,0,0,0,0,0,0,no,no,40.67075583696082
5560,NSL1,NSL1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24548],3.976700635261511,0,0,0,0,0,0,0,0,0,0,no,no,40.66086268302335
4991,MRPL53,mitochondrial ribosomal protein L53 [Source:HGNC Symbol;Acc:HGNC:16684],3.97669669926797,0,0,0,0,0,0,0,0,0,0,no,no,40.65096952908586
1702,COX11,cytochrome c oxidase copper chaperone COX11 [Source:HGNC Symbol;Acc:HGNC:2261],3.976628309512351,0,0,0,0,0,0,0,0,0,0,no,no,40.641076375148394
7889,SMAD6,SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772],3.9765963086925855,0,0,0,0,0,0,0,0,0,0,no,no,40.631183221210925
8285,SULF1,sulfatase 1 [Source:HGNC Symbol;Acc:HGNC:20391],3.976543765945692,0,0,0,0,0,0,0,0,0,0,no,no,40.621290067273456
7662,SLA,Src like adaptor [Source:HGNC Symbol;Acc:HGNC:10902],3.9765069415299235,0,0,0,0,0,0,0,0,0,0,no,no,40.611396913335966
6829,RALGAPA1,Ral GTPase activating protein catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:17770],3.97639425531919,0,0,0,1,0,1,1,0,3,3,no,no,40.6015037593985
8707,TMEM175,transmembrane protein 175 [Source:HGNC Symbol;Acc:HGNC:28709],3.9763557676532617,0,0,0,0,0,0,0,0,0,0,no,no,40.59161060546103
5960,PDGFD,platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620],3.9762766770857323,0,0,0,0,0,0,0,0,0,0,no,no,40.581717451523545
3516,HEY1,hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880],3.9762215559751852,0,0,0,0,0,0,0,0,0,0,no,no,40.57182429758607
262,AKAP10,A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368],3.976180865711476,0,0,0,1,1,0,1,0,3,3,no,no,40.56193114364859
7274,RSU1,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464],3.9761342532495085,0,0,0,0,0,0,1,0,1,1,no,no,40.55203798971112
2646,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526],3.9760987475626832,0,0,0,0,0,0,0,0,0,0,no,no,40.54214483577365
2587,ESPL1,"extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]",3.9760823128009934,0,0,0,0,0,0,0,0,0,0,no,no,40.53225168183617
5439,NME5,NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853],3.976001564826936,0,0,0,0,0,0,0,0,0,0,no,no,40.522358527898696
6521,PRKX,protein kinase X-linked [Source:HGNC Symbol;Acc:HGNC:9441],3.9759834650411214,0,0,0,0,0,0,0,0,0,0,no,no,40.51246537396122
9551,YTHDF3,YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465],3.975965373597045,0,0,0,1,0,0,1,0,2,2,no,no,40.502572220023744
7324,S1PR1,sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165],3.9759448407749054,0,0,0,0,0,0,0,0,0,0,no,no,40.492679066086275
5415,NKX3-1,NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838],3.9757722866592164,0,0,0,0,0,0,0,0,0,0,no,no,40.48278591214879
6169,PKD2,"polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]",3.9757141163290095,0,0,0,0,0,0,0,0,0,0,no,no,40.47289275821132
6380,PPAT,phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238],3.975629905957754,0,0,0,0,0,0,1,0,1,1,no,no,40.46299960427385
6982,RELT,RELT TNF receptor [Source:HGNC Symbol;Acc:HGNC:13764],3.9755932482356733,0,0,0,0,0,0,0,0,0,0,no,no,40.453106450336364
9659,ZFP57,ZFP57 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:18791],3.9755566098545487,0,0,0,0,0,0,0,0,0,0,no,no,40.443213296398895
1664,COL6A1,collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211],3.975528794467402,0,0,0,0,0,0,1,0,1,1,no,no,40.433320142461426
8594,THBS2,thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786],3.9755274410866046,0,0,0,0,0,0,0,0,0,0,no,no,40.423426988523936
2651,F11R,F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685],3.975499928763317,0,0,0,0,0,0,0,0,0,0,no,no,40.41353383458647
7064,RHOV,ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313],3.975419295565172,0,0,0,0,0,0,0,0,0,0,no,no,40.403640680649
2125,DLGAP5,DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864],3.9754164977093165,0,0,0,0,0,0,0,0,0,0,no,no,40.39374752671152
6664,PTPDC1,protein tyrosine phosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30184],3.975292417282677,0,0,0,0,0,0,0,0,0,0,no,no,40.38385437277404
796,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],3.9752453014204354,0,0,0,0,0,0,0,0,0,0,no,no,40.37396121883656
1868,CUTC,cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271],3.975239313837188,0,0,0,0,0,0,0,0,0,0,no,no,40.364068064899094
7863,SLCO2A1,solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955],3.9751995836500114,0,0,0,0,0,0,0,0,0,0,no,no,40.35417491096162
6811,RAD51D,RAD51 paralog D [Source:HGNC Symbol;Acc:HGNC:9823],3.9751500151031647,0,0,0,0,0,0,0,0,0,0,no,no,40.34428175702414
7356,SAR1B,secretion associated Ras related GTPase 1B [Source:HGNC Symbol;Acc:HGNC:10535],3.9750747996781337,0,0,0,0,0,0,0,0,0,0,no,no,40.334388603086666
8631,TIMM17A,translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315],3.974978592053728,0,0,0,0,0,0,0,0,0,0,no,no,40.32449544914919
3088,GCDH,glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189],3.97490663501304,0,0,0,0,0,0,1,0,1,1,no,no,40.314602295211714
2307,DXO,decapping exoribonuclease [Source:HGNC Symbol;Acc:HGNC:2992],3.974820463864853,0,0,0,0,0,0,0,0,0,0,no,no,40.304709141274245
7074,RILPL2,Rab interacting lysosomal protein like 2 [Source:HGNC Symbol;Acc:HGNC:28787],3.9747183344987054,0,0,0,0,0,0,0,0,0,0,no,no,40.29481598733676
144,ACVR1B,activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172],3.9746026961922873,0,0,0,0,0,0,1,0,1,1,no,no,40.28492283339929
379,ANKRD13C,ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374],3.9744986989127,0,0,0,0,0,0,0,0,0,0,no,no,40.27502967946181
1970,DCLK3,doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005],3.9744691083746786,0,0,0,0,0,0,0,0,0,0,no,no,40.26513652552435
9623,ZCRB1,zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620],3.974435019243881,0,0,0,0,0,0,0,0,0,0,no,no,40.255243371586864
4471,LPAR4,lysophosphatidic acid receptor 4 [Source:HGNC Symbol;Acc:HGNC:4478],3.974410210095311,0,0,0,0,0,0,0,0,0,0,no,no,40.24535021764939
8400,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor [Source:HGNC Symbol;Acc:HGNC:11556]",3.9743582256566734,0,0,0,0,0,0,0,0,0,0,no,no,40.235457063711905
3209,GNA15,G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383],3.974346416145464,0,0,1,0,0,0,0,1,0,1,no,no,40.225563909774436
3459,HBP1,HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200],3.9743016908619686,0,0,0,0,0,0,0,0,0,0,no,no,40.21567075583696
7111,RND3,Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671],3.974148436995413,0,0,0,0,0,0,0,0,0,0,no,no,40.20577760189949
3074,GATA3,GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172],3.974019066986759,0,0,0,0,0,0,0,0,0,0,no,no,40.19588444796201
7260,RRN3,"RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]",3.973870824465232,0,0,0,0,0,0,0,0,0,0,no,no,40.18599129402453
5810,PARD6G,par-6 family cell polarity regulator gamma [Source:HGNC Symbol;Acc:HGNC:16076],3.973858957236146,0,0,0,0,0,0,0,0,0,0,no,no,40.176098140087056
2969,FRMD8,FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462],3.9738462730750785,0,0,0,0,0,0,0,0,0,0,no,no,40.166204986149594
1609,CNNM2,cyclin and CBS domain divalent metal cation transport mediator 2 [Source:HGNC Symbol;Acc:HGNC:103],3.973834438631047,0,0,0,0,0,0,1,0,1,1,no,no,40.15631183221211
5431,NLRP5,NLR family pyrin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21269],3.9737933271789534,0,0,0,0,0,0,0,0,0,0,no,no,40.14641867827464
6247,PLOD2,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:9082]",3.973738394117971,0,0,0,0,0,0,0,0,0,0,no,no,40.13652552433716
9626,ZDHHC15,zinc finger DHHC-type palmitoyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:20342],3.9736265019675696,0,0,0,0,0,0,0,0,0,0,no,no,40.12663237039968
7763,SLC2A12,solute carrier family 2 member 12 [Source:HGNC Symbol;Acc:HGNC:18067],3.9735718767321546,0,0,0,0,0,0,0,0,0,0,no,no,40.116739216462214
4430,LIN28B,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207],3.973401622759689,0,0,0,0,0,0,1,0,1,1,no,no,40.10684606252473
3010,FZD2,frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040],3.9733190172309043,0,0,0,0,0,0,0,0,0,0,no,no,40.096952908587255
6570,PRTG,protogenin [Source:HGNC Symbol;Acc:HGNC:26373],3.9733031691874063,0,0,0,0,0,0,0,0,0,0,no,no,40.08705975464978
2347,ECD,ecdysoneless cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:17029],3.9732900538371454,0,0,0,0,0,0,0,0,0,0,no,no,40.07716660071231
1858,CTU2,cytosolic thiouridylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:28005],3.973183172301987,0,0,0,0,0,0,0,0,0,0,no,no,40.06727344677483
4659,MAP7D3,MAP7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25742],3.972984016675654,0,0,0,0,0,0,0,0,0,0,no,no,40.05738029283736
9719,ZNF131,zinc finger protein 131 [Source:HGNC Symbol;Acc:HGNC:12915],3.9729260479845734,0,0,0,0,0,0,0,0,0,0,no,no,40.04748713889988
8597,THEM4,thioesterase superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:17947],3.9728669484159873,0,0,0,1,0,0,0,0,1,1,no,no,40.037593984962406
2637,EXOSC6,exosome component 6 [Source:HGNC Symbol;Acc:HGNC:19055],3.9728401658281274,0,0,0,0,0,0,0,0,0,0,no,no,40.02770083102493
5943,PDE1C,phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776],3.9727824989804863,0,0,0,0,0,0,0,0,0,0,no,no,40.017807677087454
8896,TRAPPC12,trafficking protein particle complex 12 [Source:HGNC Symbol;Acc:HGNC:24284],3.97274638807312,0,0,0,0,0,0,0,0,0,0,no,no,40.00791452314998
7376,SCAF11,SR-related CTD associated factor 11 [Source:HGNC Symbol;Acc:HGNC:10784],3.9726733832371366,0,0,0,0,0,0,0,0,0,0,no,no,39.9980213692125
1077,CASP4,caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505],3.9725979478090445,0,0,0,0,0,0,0,0,0,0,no,no,39.98812821527503
2023,DDX3Y,DEAD-box helicase 3 Y-linked [Source:HGNC Symbol;Acc:HGNC:2699],3.972483397813621,0,0,0,1,0,0,1,0,2,2,no,no,39.978235061337564
2064,DEPDC1B,DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902],3.9722919941715764,0,0,0,0,0,0,0,0,0,0,no,no,39.96834190740008
6374,PPA2,inorganic pyrophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:28883],3.972243852684719,0,0,0,1,0,0,1,0,2,2,no,no,39.95844875346261
4854,MICU2,mitochondrial calcium uptake 2 [Source:HGNC Symbol;Acc:HGNC:31830],3.972240035747296,0,0,0,0,0,0,0,0,0,0,no,no,39.94855559952513
9670,ZFYVE19,zinc finger FYVE-type containing 19 [Source:HGNC Symbol;Acc:HGNC:20758],3.9722138119455006,0,0,0,0,0,0,0,0,0,0,no,no,39.93866244558765
3042,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873],3.972208661077728,0,0,0,0,0,0,0,0,0,0,no,no,39.928769291650184
3286,GPR142,G protein-coupled receptor 142 [Source:HGNC Symbol;Acc:HGNC:20088],3.972044998462696,0,0,0,0,0,0,0,0,0,0,no,no,39.9188761377127
3248,GOLGA7,golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876],3.9719595255366933,0,0,0,0,0,0,0,0,0,0,no,no,39.908982983775225
4801,MESP2,mesoderm posterior bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29659],3.971926709565527,0,0,0,0,0,0,0,0,0,0,no,no,39.89908982983775
3864,ING4,inhibitor of growth family member 4 [Source:HGNC Symbol;Acc:HGNC:19423],3.971837478196369,0,0,0,0,0,0,0,0,0,0,no,no,39.88919667590028
756,B4GALT1,"beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]",3.9717049267776723,0,0,0,0,0,0,0,0,0,0,no,no,39.8793035219628
8252,STRIP1,striatin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:25916],3.971666996072142,0,0,0,0,0,1,1,0,2,2,no,no,39.86941036802533
1311,CDK10,cyclin dependent kinase 10 [Source:HGNC Symbol;Acc:HGNC:1770],3.9716562998221128,0,0,0,0,0,0,0,0,0,0,no,no,39.85951721408785
862,BLMH,bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059],3.9716472653527792,0,0,0,0,0,0,1,0,1,1,no,no,39.849624060150376
6073,PHF2,PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920],3.9716118783558922,0,0,0,0,0,0,0,0,0,0,no,no,39.8397309062129
5248,NCAPG,non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304],3.97158978017134,0,0,0,0,0,0,0,0,0,0,no,no,39.829837752275424
1592,CMTR1,cap methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21077],3.971583065617279,0,0,0,0,0,0,0,0,0,0,no,no,39.819944598337955
3498,HELZ2,helicase with zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:30021],3.9713937563841597,0,0,0,0,0,0,0,0,0,0,no,no,39.810051444400465
8973,TRPA1,transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497],3.971392295763477,0,0,0,0,0,0,0,0,0,0,no,no,39.800158290463
1753,CREB3L2,cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720],3.9713639396070817,0,0,0,0,0,0,0,0,0,0,no,no,39.790265136525534
920,BRIX1,biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170],3.9712208783859246,0,0,0,0,0,0,0,0,0,0,no,no,39.78037198258805
8124,SRP19,signal recognition particle 19 [Source:HGNC Symbol;Acc:HGNC:11300],3.971094688455492,0,0,0,0,0,0,0,0,0,0,no,no,39.77047882865058
6014,PEX10,peroxisomal biogenesis factor 10 [Source:HGNC Symbol;Acc:HGNC:8851],3.9708281147905695,0,0,0,0,0,0,0,0,0,0,no,no,39.7605856747131
8622,TIE1,tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809],3.970824173621725,0,0,0,0,0,0,0,0,0,0,no,no,39.750692520775615
3886,INTS5,integrator complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29352],3.9708149368053656,0,0,0,0,0,0,0,0,0,0,no,no,39.74079936683815
7319,S100A8,S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498],3.9707398675485135,0,0,0,0,0,0,1,0,1,1,no,no,39.73090621290067
3925,IRF9,interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131],3.9707074281981463,0,0,0,0,0,0,0,0,0,0,no,no,39.7210130589632
8864,TPMT,thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:12014],3.9706494792808016,0,0,0,0,0,0,0,0,0,0,no,no,39.711119905025726
983,CA14,carbonic anhydrase 14 [Source:HGNC Symbol;Acc:HGNC:1372],3.9706309683036918,0,0,0,0,0,0,0,0,0,0,no,no,39.70122675108825
