Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
822,MYCBP2,"['cytoplasm', 'regulation of protein localization', 'negative regulation of protein catabolic process', 'branchiomotor neuron axon guidance', 'nucleus', 'microtubule cytoskeleton', 'membrane', 'Ran GTPase binding', 'axon', 'protein homodimerization activity', 'neuromuscular process', 'regulation of cytoskeleton organization', 'central nervous system projection neuron axonogenesis', 'circadian regulation of gene expression', 'positive regulation of protein ubiquitination', 'ubiquitin protein ligase activity', 'regulation of axon guidance', 'zinc ion binding', 'guanyl-nucleotide exchange factor activity']",0,1,3,3,1
823,TKTL2,"['transketolase activity', 'metal ion binding', 'cytoplasm']",0,0,0,1,0
824,AKT1,"['negative regulation of macroautophagy', 'positive regulation of protein localization to plasma membrane', 'negative regulation of leukocyte cell-cell adhesion', 'negative regulation of long-chain fatty acid import across plasma membrane', 'positive regulation of blood vessel endothelial cell migration', 'negative regulation of cell size', 'maintenance of protein location in mitochondrion', 'calmodulin binding', 'response to growth hormone', 'cellular response to prostaglandin E stimulus', 'protein serine/threonine/tyrosine kinase activity', 'negative regulation of extrinsic apoptotic signaling pathway in absence of ligand', 'activation-induced cell death of T cells', 'cellular response to organic cyclic compound', 'germ cell development', 'striated muscle cell differentiation', 'labyrinthine layer blood vessel development', 'cellular response to DNA damage stimulus', 'negative regulation of JNK cascade', 'T cell costimulation', 'G protein-coupled receptor signaling pathway', 'vesicle', 'mammary gland epithelial cell differentiation', 'osteoblast differentiation', 'protein autophosphorylation', 'GTPase activating protein binding', 'regulation of mRNA stability', 'negative regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'negative regulation of protein binding', 'establishment of protein localization to mitochondrion', 'NIK/NF-kappaB signaling', 'ATP binding', 'lipopolysaccharide-mediated signaling pathway', 'cellular response to epidermal growth factor stimulus', 'positive regulation of protein localization to cell surface', 'maternal placenta development', 'positive regulation of endothelial cell proliferation', 'positive regulation of fibroblast migration', 'endocrine pancreas development', 'regulation of signal transduction by p53 class mediator', 'response to UV-A', 'protein import into nucleus', 'positive regulation of peptidyl-serine phosphorylation', 'phosphatidylinositol-3,4-bisphosphate binding', 'ciliary basal body', 'positive regulation of G1/S transition of mitotic cell cycle', 'inflammatory response', 'cellular response to hypoxia', 'positive regulation of nitric oxide biosynthetic process', 'positive regulation of apoptotic process', 'protein phosphatase 2A binding', 'postsynapse', 'cellular response to mechanical stimulus', 'peripheral nervous system myelin maintenance', 'positive regulation of nitric-oxide synthase activity', 'regulation of translation', 'positive regulation of cyclin-dependent protein serine/threonine kinase activity', 'positive regulation of epidermal growth factor receptor signaling pathway', 'cellular response to cadmium ion', 'cellular response to granulocyte macrophage colony-stimulating factor stimulus', 'cellular response to oxidised low-density lipoprotein particle stimulus', 'negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway', 'mitochondrion', 'spinal cord development', 'insulin-like growth factor receptor signaling pathway', 'positive regulation of lipid biosynthetic process', 'nucleoplasm', 'protein homodimerization activity', 'protein-containing complex', 'activation of protein kinase B activity', 'hyaluronan metabolic process', 'cofactor metabolic process', 'negative regulation of lymphocyte migration', 'positive regulation of proteasomal ubiquitin-dependent protein catabolic process', 'regulation of neuron projection development', 'negative regulation of fatty acid beta-oxidation', 'interleukin-18-mediated signaling pathway', 'positive regulation of I-kappaB phosphorylation', 'protein serine/threonine kinase activity', 'excitatory postsynaptic potential', 'negative regulation of protein ubiquitination', '14-3-3 protein binding', 'positive regulation of cell growth', 'glucose homeostasis', 'positive regulation of endodeoxyribonuclease activity', 'positive regulation of glucose import', 'cellular response to tumor necrosis factor', 'positive regulation of organ growth', 'anoikis', 'cytosol', 'negative regulation of neuron death', 'positive regulation of glycogen biosynthetic process', 'cellular response to reactive oxygen species', 'aging', 'insulin receptor signaling pathway', 'glycogen cell differentiation involved in embryonic placenta development', 'positive regulation of fat cell differentiation', 'spindle', 'phosphatidylinositol-3,4,5-trisphosphate binding', 'execution phase of apoptosis', 'response to insulin-like growth factor stimulus', 'cell-cell junction', 'TOR signaling', 'plasma membrane', 'negative regulation of protein kinase activity by protein phosphorylation', 'negative regulation of Notch signaling pathway', 'peptidyl-threonine phosphorylation', 'nitric-oxide synthase regulator activity', 'cellular response to vascular endothelial growth factor stimulus', 'positive regulation of smooth muscle cell proliferation', 'protein kinase C binding', 'phosphatidylinositol 3-kinase signaling', 'cell migration involved in sprouting angiogenesis', 'response to food', 'regulation of myelination', 'positive regulation of vasoconstriction', 'cellular response to nerve growth factor stimulus', 'negative regulation of protein kinase B signaling', 'negative regulation of protein serine/threonine kinase activity', 'positive regulation of sodium ion transport', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of protein localization to nucleus', 'response to fluid shear stress', 'positive regulation of mitochondrial membrane potential', 'response to heat', 'positive regulation of DNA-binding transcription factor activity', 'negative regulation of release of cytochrome c from mitochondria']",4,2,3,5,3
825,RRAS,"['GTPase activity', 'negative regulation of cell migration', 'positive regulation of angiogenesis', 'plasma membrane', 'GTP binding', 'focal adhesion', 'leukocyte differentiation', 'extracellular exosome', 'regulation of ERK1 and ERK2 cascade', 'GDP binding', 'protein-containing complex binding', 'face morphogenesis', 'regulation of protein kinase B signaling', 'protein binding', 'Ras protein signal transduction']",2,0,1,1,1
826,TTN,"['structural constituent of muscle', 'identical protein binding', 'muscle filament sliding', 'calmodulin binding', 'protein kinase binding', 'condensed nuclear chromosome', 'protease binding', 'skeletal muscle thin filament assembly', 'structural molecule activity conferring elasticity', 'sarcomere organization', 'protein self-association', 'extracellular exosome', 'cardiac muscle fiber development', 'protein serine/threonine kinase activity', 'response to calcium ion', 'cardiac myofibril assembly', 'striated muscle thin filament', 'sarcomerogenesis', 'Z disc', 'telethonin binding', 'calcium ion binding', 'mitotic chromosome condensation', 'platelet degranulation', 'M band', 'positive regulation of protein secretion', 'cytosol', 'cardiac muscle tissue morphogenesis', 'actin filament binding', 'detection of muscle stretch', 'muscle alpha-actinin binding', 'skeletal muscle myosin thick filament assembly', 'regulation of protein kinase activity', 'positive regulation of gene expression', 'protein tyrosine kinase activity', 'cardiac muscle contraction', 'protein kinase A signaling', 'peptidyl-tyrosine phosphorylation', 'ATP binding', 'cardiac muscle hypertrophy']",4,0,2,2,2
827,HYOU1,"['extracellular exosome', 'focal adhesion', 'smooth endoplasmic reticulum', 'response to ischemia', 'membrane', 'IRE1-mediated unfolded protein response', 'endocytic vesicle lumen', 'negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway', 'endoplasmic reticulum lumen', 'receptor-mediated endocytosis', 'negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway', 'chaperone binding', 'endoplasmic reticulum to Golgi vesicle-mediated transport', 'ATP binding', 'endoplasmic reticulum chaperone complex']",2,1,1,1,0
828,TTC28,"['cytoplasm', 'mitotic spindle', 'midbody', 'cell division', 'spindle pole', 'microtubule organizing center', 'regulation of mitotic cell cycle', 'kinase binding']",0,0,2,2,0
829,TCF4,"['protein-DNA complex assembly', 'protein heterodimerization activity', 'transcription initiation from RNA polymerase II promoter', 'beta-catenin-TCF7L2 complex', 'E-box binding', 'nuclear chromatin', 'TFIIB-class transcription factor binding', 'protein homodimerization activity', 'DNA-binding transcription activator activity, RNA polymerase II-specific', 'positive regulation of neuron differentiation', 'positive regulation of transcription by RNA polymerase II', 'bHLH transcription factor binding', 'protein C-terminus binding']",0,0,1,1,0
830,KCTD2,"['cytoplasm', 'Cul3-RING ubiquitin ligase complex', 'protein-containing complex binding', 'protein homooligomerization', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'cullin family protein binding']",0,0,0,3,0
831,NDUFB10,"['mitochondrial respiratory chain complex I', 'mitochondrial respiratory chain complex I assembly', 'NADH dehydrogenase (ubiquinone) activity', 'mitochondrial electron transport, NADH to ubiquinone', 'protein binding']",0,1,1,2,0
832,NOSIP,"['multicellular organism development', 'nucleus', 'Golgi membrane', 'protein ubiquitination', 'cytosol', 'negative regulation of nitric-oxide synthase activity', 'protein binding', 'ubiquitin protein ligase activity', 'RNA binding']",0,0,1,1,1
833,PRMT1,"['histone H4-R3 methylation', 'identical protein binding', 'negative regulation of megakaryocyte differentiation', 'nucleoplasm', 'mitogen-activated protein kinase p38 binding', 'positive regulation of hemoglobin biosynthetic process', 'positive regulation of cell population proliferation', 'neuron projection development', 'methyl-CpG binding', 'peptidyl-arginine methylation, to asymmetrical-dimethyl arginine', 'positive regulation of erythrocyte differentiation', 'methylosome', 'DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest', 'in utero embryonic development', 'cytosol', 'cell surface receptor signaling pathway', 'protein-arginine omega-N asymmetric methyltransferase activity', 'RNA binding', 'S-adenosyl-L-methionine binding', 'histone methyltransferase activity (H4-R3 specific)', 'regulation of transcription, DNA-templated', 'protein-arginine omega-N monomethyltransferase activity', 'positive regulation of p38MAPK cascade', 'protein homooligomerization']",3,0,0,3,1
